wallet_id,sample_name,sample_pseudonym,primary_label,label_confidence,positive_ev_score,hft_score,yolo_score,primary_reasons,positive_ev_reasons,hft_reasons,yolo_reasons,recent_trades_window,active_days,realized_closed_trades,avg_copy_edge_net_0s,avg_copy_edge_net_15s,avg_copy_edge_net_30s,avg_copy_edge_net_60s_proxy,edge_retention_30s_from_0,edge_retention_60s_from_0_proxy,median_holding_seconds,share_closed_within_60s,fast_exit_share_30s,realized_pnl_abs,realized_pnl_pct_est,max_drawdown_abs,max_drawdown_pct_of_peak,pnl_concentration_top1_share,pnl_concentration_top5_share,rolling_3d_positive_share,trade_burstiness_cv,position_size_cv,repeat_oos_best_delay,repeat_oos_test_positive_windows
0x1c1172e5cf08c75df2840f0ee160817dde97778f,k26663583,Kaleidoscopic-Photography,yolo_noise_unstable,low,4,3,2,few_trades_dominate_profits|position_size_highly_variable,rolling_consistency_ok|win_rate_ok|pnl_not_single_trade_dominated|drawdown_not_extreme,0s_edge_positive|median_holding_very_short|many_positions_closed_within_60s,few_trades_dominate_profits|position_size_highly_variable,185.0,15.0,19.0,0.11723725992724733,,,,,,50.0,0.5789473684210527,0.0,868.6720137299494,0.9365991617770368,87.52399955690976,0.10075609455989565,0.46940938685070394,0.9860472965926118,1.0,0.2738679468301276,3.1973811652945745,,
0x993fe20a9ecfb7e3c072f7f8c3dcbf87243b35cb,0x993FE20a9ecFB7e3c072F7f8c3dcBF87243b35C,White-Donkey,yolo_noise_unstable,low,4,3,1,few_active_days,rolling_consistency_ok|win_rate_ok|pnl_not_single_trade_dominated|drawdown_not_extreme,0s_edge_positive|wallet_often_exits_before_copy_can_enter,few_active_days,1500.0,1.0,21.0,0.014936145833333333,,,,,,1184.0,0.19047619047619047,0.6190476190476191,4.167109999999996,0.0395223226941391,0.12489000000000106,0.02997041114825411,0.3787191582002908,0.8283404390420901,1.0,0.5593758426436856,0.453792517510883,,
0x49c40bd313d8599f54b62fff13324a790c4fbf77,Cyberflems,Vital-Diversity,yolo_noise_unstable,low,4,2,5,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|delayed_copy_edge_non_positive,delay_retention_30_ok|rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,wallet_often_exits_before_copy_can_enter,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|delayed_copy_edge_non_positive,188.0,15.0,2.0,-0.01391143750000005,-0.022032046875,-0.022032046875,-0.022032046875,1.5837361793128797,1.5837361793128797,58109.0,0.0,0.5,0.2630199999999938,0.0025701329097398,0.0,0.0,0.6198007756064304,1.0,1.0,0.40981617626081324,2.2695590667192276,,
0x8bf225f47927680b81fcc2856915e3ce3fa40d85,,,yolo_noise_unstable,low,4,2,2,rolling_consistency_weak|win_rate_weak,15s_edge_positive|30s_edge_positive,30s_edge_decays_fast,rolling_consistency_weak|win_rate_weak,103.0,10.0,2.0,-0.027780098876435018,0.0115866562499999,0.0115866562499999,,-0.4170847735833113,,824849.0,0.0,0.0,-0.0709791452688676,-0.0721641421641417,0.0354895726344338,,,,0.0,0.47809989329107294,0.7009987266142953,,
0x8ee334621933ecfc747a9391ab9385f5cd48923f,NadoDeneg,Decisive-Conspiracy,yolo_noise_unstable,low,4,2,2,rolling_consistency_weak|win_rate_weak,15s_edge_positive|30s_edge_positive,30s_edge_decays_fast,rolling_consistency_weak|win_rate_weak,32.0,6.0,1.0,-0.0258775,0.005068125,0.005068125,,-0.1958506424500048,,153624.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.8970437559004578,1.399544003562226,,
0xd9794cec399f35f7af04e0d41a66e1fb2374d8a0,Anon176,Pointless-Gaming,yolo_noise_unstable,low,4,2,2,position_size_highly_variable|win_rate_weak,rolling_consistency_ok|pnl_not_single_trade_dominated|drawdown_not_extreme|repeat_oos_positive,0s_edge_positive|bursty_per_minute_activity,position_size_highly_variable|win_rate_weak,1500.0,6.0,724.0,0.10232031629634845,,,,,,182.0,0.20165745856353592,0.08839779005524862,346.19756047219545,0.5937360249428425,11.611699999999985,0.03353913504149841,0.008893446066457904,0.04181380988847418,1.0,1.959640783409041,1.7630631638542587,30s,2.0
0x306df6d3fb6d6b782df141c43b43a424a35552f7,huadhudwq2,Hospitable-Effectiveness,yolo_noise_unstable,low,4,1,4,single_trade_dominates_profits|few_trades_dominate_profits|delayed_copy_edge_non_positive,delay_retention_30_ok|rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,bursty_per_minute_activity,single_trade_dominates_profits|few_trades_dominate_profits|delayed_copy_edge_non_positive,96.0,8.0,1.0,-0.006902593181415487,-0.01219009375,-0.01219009375,,1.7660165432928248,,987952.0,0.0,0.0,0.1375974263070496,3.441656485919201,0.0,0.0,1.0,1.0,1.0,2.447894503445768,0.917061088932803,,
0x34fe137193b3fbb12e61571d28fc056816d54a5b,NitroStock,Any-Listening,yolo_noise_unstable,low,4,1,1,few_trades_dominate_profits,rolling_consistency_ok|win_rate_ok|pnl_not_single_trade_dominated|drawdown_not_extreme,0s_edge_positive,few_trades_dominate_profits,18.0,5.0,4.0,0.203131125,,,,,,20039.0,0.0,0.0,189.16804,0.4108851259324808,0.0,0.0,0.4744458947716538,1.0,1.0,0.22222222222222224,1.0703514028092214,15s,1.0
0xa77105bb4d2d4d200b0133a2036222353831162d,pizzabillgates,Kaleidoscopic-Pun,yolo_noise_unstable,low,4,0,6,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|few_active_days|delayed_copy_edge_non_positive,delay_retention_30_ok|rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|few_active_days|delayed_copy_edge_non_positive,15.0,3.0,2.0,-0.0101320625,-0.01066309375,-0.01066309375,-0.01050596875,1.0524109725931912,1.0369032711750445,531650.0,0.0,0.0,38.56112999999999,0.1631451103192054,0.0,0.0,0.9740974914376213,1.0,1.0,0.0,2.859597358747446,,
0x011f2d377e56119fb09196dffb0948ae55711122,11122,Clear-Screenwriting,yolo_noise_unstable,low,4,0,5,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|delayed_copy_edge_non_positive,delay_retention_30_ok|rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|delayed_copy_edge_non_positive,116.0,12.0,1.0,-0.01660069748606465,-0.0066693749999999,-0.0066693749999999,,0.4017526977766123,,717308.0,0.0,0.0,50.37354468000012,0.0671981949729884,0.0,0.0,1.0,1.0,1.0,0.3040550360094551,2.6363028158487043,,
0x2e3ea056400d81c42e2ce26ef25fda4ec5caabea,HDGB,Rubbery-Churn,yolo_noise_unstable,low,4,0,5,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|delayed_copy_edge_non_positive,delay_retention_30_ok|rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|delayed_copy_edge_non_positive,243.0,13.0,2.0,-0.002792735693261492,-0.01056896875,-0.01056896875,-0.01056896875,3.784450055729064,3.784450055729064,487175.0,0.0,0.0,13.318943725770248,0.1372585262868232,0.0,0.0,0.937768058576108,1.0,1.0,0.321304054254208,2.4601111523089365,,
0x9610c961cf61217f712640f5ae7256f23c9b3441,Poolip,Zealous-Doctorate,yolo_noise_unstable,low,4,0,5,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|delayed_copy_edge_non_positive,delay_retention_30_ok|rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|delayed_copy_edge_non_positive,19.0,7.0,4.0,-0.013479021421338958,-0.0220702734375,-0.0220702734375,-0.0220702734375,1.6373795060938199,1.6373795060938199,112647.0,0.0,0.0,3.876414214985678,0.1489996752975337,0.0,0.0,0.9028962865912231,1.0,1.0,0.0,1.9901466456100096,,
0xa61ef8773ec2e821962306ca87d4b57e39ff0abd,risk-manager,Clumsy-Supply,yolo_noise_unstable,low,4,0,5,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|delayed_copy_edge_non_positive,delay_retention_30_ok|rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|delayed_copy_edge_non_positive,29.0,10.0,1.0,-0.002445000000000013,-0.141506875,-0.141506875,-0.141506875,57.876022494887216,57.876022494887216,266240.0,0.0,0.0,2.9247999999999976,0.1999999999999998,0.0,0.0,1.0,1.0,1.0,0.47656120555466397,2.2990675466379655,,
0xbc54e69667ceb6ccec538e5a0ba1927fc1fe680f,Donkov,Sneaky-Juice,yolo_noise_unstable,low,4,0,5,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|delayed_copy_edge_non_positive,delay_retention_30_ok|rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|delayed_copy_edge_non_positive,14.0,9.0,1.0,-0.00837975,-0.0093798437499999,-0.0093798437499999,-0.0093798437499999,1.119346490050407,1.119346490050407,201860.0,0.0,0.0,37.78774,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.5255080665287515,,
0x9422f0e5a2c4358bdd2a901aa2a31f58e04ef273,flexer78,Frail-Prayer,yolo_noise_unstable,low,4,0,4,few_trades_dominate_profits|position_size_highly_variable|rolling_consistency_weak|delayed_copy_edge_non_positive,delay_retention_30_ok|win_rate_ok|pnl_not_single_trade_dominated|drawdown_not_extreme,,few_trades_dominate_profits|position_size_highly_variable|rolling_consistency_weak|delayed_copy_edge_non_positive,1500.0,7.0,13.0,-0.003438903846153844,-0.096406875,-0.096406875,,28.03418743673914,,7258.0,0.0,0.3076923076923077,0.2559199999999999,0.007820555054055,0.7593400000000006,0.759750265143178,0.3479894907173803,0.9420597497955562,0.3333333333333333,0.7887204828074392,2.328983852561524,,
0x08ceded238219b4b3fff04e00a4778d839d4f301,rocky42022,Evergreen-Grill,yolo_noise_unstable,low,3,4,5,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|delayed_copy_edge_non_positive,rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,0s_edge_positive|30s_edge_decays_fast|60s_proxy_edge_nearly_gone,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|delayed_copy_edge_non_positive,155.0,15.0,2.0,0.09517093749999998,-0.039777234375,-0.039777234375,-0.039777234375,-0.41795568500100155,-0.41795568500100155,57094.0,0.0,0.0,6.098,0.3247071352502662,0.0,0.0,0.94293210888816,1.0,1.0,0.3183594784896858,1.6773557925558085,15s,0.0
0x81e0d0c6817669629a58ea8b08d2eb1b93492c3b,Convex7,Skinny-Socks,yolo_noise_unstable,low,3,4,4,single_trade_dominates_profits|few_trades_dominate_profits|delayed_copy_edge_non_positive,rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,0s_edge_positive|30s_edge_decays_fast|60s_proxy_edge_nearly_gone,single_trade_dominates_profits|few_trades_dominate_profits|delayed_copy_edge_non_positive,1500.0,10.0,4.0,0.029016468749999986,-0.1763923749999999,-0.1763923749999999,-0.1763923749999999,-6.079043474233921,-6.079043474233921,162348.0,0.0,0.25,1.85677,0.2823984790874525,0.0,0.0,0.5109625855652559,1.0,1.0,0.4172694306773237,1.0899449680223743,15s,0.0
0xcceb22d524e186153cffe79f13c0aeb75889f030,ScottsRoad,Energetic-Gasp,yolo_noise_unstable,low,3,4,4,single_trade_dominates_profits|few_trades_dominate_profits|delayed_copy_edge_non_positive,rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,0s_edge_positive|30s_edge_decays_fast|60s_proxy_edge_nearly_gone,single_trade_dominates_profits|few_trades_dominate_profits|delayed_copy_edge_non_positive,906.0,15.0,3.0,0.03902610157791838,-0.04360078125,-0.04360078125,-0.1659796875,-1.1172210261111515,-4.253042983773559,41646.0,0.0,0.3333333333333333,2.5750375000000005,0.0291129169022046,0.0,0.0,0.7546034852440009,1.0,1.0,0.39534383910357535,1.285227517835824,15s,0.0
0x16cbe223607a6513ae76d1e3751c78e4eabc2704,MRF,0x16cbe223607a6513ae76d1e3751c78e4eabc2704,yolo_noise_unstable,low,3,3,5,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|delayed_copy_edge_non_positive,rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,0s_edge_positive|30s_edge_decays_fast,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|delayed_copy_edge_non_positive,270.0,15.0,1.0,0.007799624999999921,-0.0114878437499999,-0.0114878437499999,,-1.4728712918890352,,490470.0,0.0,0.0,7.926039999999972,0.0475594493116393,0.0,0.0,1.0,1.0,1.0,0.9530976139558818,2.6417064104099417,,
0x6b17d237e6b7f74ce8171d6dc68e07bc21c803b2,rocky42007,Jumbo-Cupcake,yolo_noise_unstable,low,3,3,3,single_trade_dominates_profits|few_trades_dominate_profits,rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,0s_edge_positive|median_holding_very_short|many_positions_closed_within_60s,single_trade_dominates_profits|few_trades_dominate_profits,139.0,15.0,1.0,0.029786250000000007,,,,,,16.0,1.0,0.0,1.0499999999999998,0.1999999999999999,0.0,0.0,1.0,1.0,1.0,0.5308650594064249,1.425588411332568,,
0x56772c18e4a532ad3f2b6dca87d11baf8afb2ce9,RaymondVan,Striped-Pepperoni,yolo_noise_unstable,low,3,2,6,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|win_rate_weak|delayed_copy_edge_non_positive,delay_retention_30_ok|rolling_consistency_ok|drawdown_not_extreme,wallet_often_exits_before_copy_can_enter,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|win_rate_weak|delayed_copy_edge_non_positive,26.0,10.0,4.0,-0.013214453125000001,-0.0121328437499999,-0.0121328437499999,-0.0121328437499999,0.9181495166868586,0.9181495166868586,26353.0,0.25,0.75,0.1779300000000003,0.0003132741289304,0.0,0.0,0.8875962457146048,1.0,1.0,0.1884222879063983,1.5449357752493955,,
0x3bda8b2d197619bd92f9e53cca0b85d005f84974,WwW5555555555555,Periodic-Composer-Noir,yolo_noise_unstable,low,3,2,4,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable,rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,wallet_often_exits_before_copy_can_enter,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable,115.0,14.0,2.0,-0.0068475312499999995,,,,,,142048.0,0.0,0.5,0.69401,3.9883340037928856,0.0,0.0,0.8991224910303885,1.0,1.0,0.6189203356269303,2.4770689744083287,,
0x7ce6fb6efde6ce69b3a74d666f8dea8f3df416a3,predictTiny,Whimsical-Azimuth,yolo_noise_unstable,low,3,2,4,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable,rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,wallet_often_exits_before_copy_can_enter,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable,1500.0,11.0,1.0,-0.011217375000000002,,,,,,344.0,0.0,1.0,0.0359999999999999,0.0799999999999999,0.0,0.0,1.0,1.0,1.0,0.9522147283511682,2.4063891160594184,,
0xf0b0ef1d6320c6be896b4c9c54dd74407e7f8cab,daroghi,Faraway-Seaside,yolo_noise_unstable,low,3,2,4,single_trade_dominates_profits|few_trades_dominate_profits|few_active_days,rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,wallet_often_exits_before_copy_can_enter,single_trade_dominates_profits|few_trades_dominate_profits|few_active_days,1500.0,1.0,3.0,-0.022328374999999998,,,,,,124.0,0.3333333333333333,1.0,0.03024,0.0012902906482089,0.0,0.0,0.9933862433862434,1.0,1.0,0.6483654662131364,0.9740614685687522,,
0x5fe50c22621779e031322c5becb110d1fa0d8b99,RichardTheTurd,Mountainous-Elongation,yolo_noise_unstable,low,3,2,3,single_trade_dominates_profits|few_trades_dominate_profits,rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,median_holding_very_short|many_positions_closed_within_60s,single_trade_dominates_profits|few_trades_dominate_profits,1500.0,6.0,1.0,-0.01229175,,,,,,22.0,1.0,0.0,0.0199999999999995,0.0020408163265305,0.0,0.0,1.0,1.0,1.0,0.41440720714453483,1.158500482792426,,
0xdba6520e08c595ada346190a01899d9c6617fd3b,makakk,Terrible-Witch,yolo_noise_unstable,low,3,2,2,position_size_highly_variable|win_rate_weak,rolling_consistency_ok|pnl_not_single_trade_dominated|drawdown_not_extreme,wallet_often_exits_before_copy_can_enter,position_size_highly_variable|win_rate_weak,1500.0,5.0,1154.0,-0.019375705330368212,,,,,,290.0,0.022530329289428077,0.9818024263431543,444.4491471852468,0.1850690318592624,84.13518387686503,0.18855341562287894,0.28792879187282405,0.7253472269118246,1.0,1.3895022290174437,5.302157570348515,30s,0.0
0x4df7da721042bf8b75bd1cb7acbeb7f83aaf522d,NoMoreMister,Plaintive-Garbage,yolo_noise_unstable,low,3,1,5,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|few_active_days,rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,0s_edge_positive,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|few_active_days,1500.0,3.0,1.0,0.0015627217241504128,,,,,,27280.0,0.0,0.0,0.2914007557234939,0.0166896194572447,0.0,0.0,1.0,1.0,1.0,1.0604150130962877,1.5505378259260987,,
0x3969b3ec94f4490816ccde65fae1cf8e1f246e2c,tryrobo,Flustered-Omission,yolo_noise_unstable,low,3,1,4,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable,rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,0s_edge_positive,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable,111.0,11.0,5.0,0.05819628716181062,,,,,,262.0,0.0,0.0,3.6288,0.3512195121951219,0.23519999999999985,0.06086956521739127,0.6511387163561078,1.0,1.0,0.32519902068072143,2.2063474650895873,15s,0.0
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,ImJustKen,Ample-Instance,yolo_noise_unstable,low,3,1,4,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable,rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,0s_edge_positive,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable,53.0,8.0,8.0,0.35952320765987567,,,,,,34744.0,0.0,0.0,3615.419930000001,1.2633131158807496,0.0,0.0,0.5750545303875668,0.9795424271783799,1.0,0.3117492762614774,4.627637674398738,15s,0.0
0xd81431e96b2dc36863c2064d38a14a603d1a7f65,payose,Sophisticated-Gander,yolo_noise_unstable,low,3,1,4,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable,rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,0s_edge_positive,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable,76.0,13.0,1.0,0.014238945373189859,,,,,,2762.0,0.0,0.0,10.919094979710737,0.0305131068053868,0.0,0.0,1.0,1.0,1.0,0.27411403494736397,1.5401291613464716,15s,0.0
0xdd8184551f4b3fca3fc780d4d1c6342d7c2d9640,thechainsmokers,Front-Idea,yolo_noise_unstable,low,3,1,4,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable,rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,0s_edge_positive,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable,22.0,8.0,1.0,0.17650125,,,,,,1738.0,0.0,0.0,19.6875,1.3125,0.0,0.0,1.0,1.0,1.0,0.5492293624361171,2.15713410531394,15s,0.0
0xf9712c6d06a0e6527ae7f85c9d540158e1a40a57,rocky42013,Melodic-Cria,yolo_noise_unstable,low,3,1,4,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable,rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,0s_edge_positive,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable,205.0,15.0,9.0,0.07792800000000003,,,,,,8406.0,0.1111111111111111,0.2222222222222222,42.994629999999994,0.5301741938403574,4.503370000000001,0.10474261553128848,0.7929807570845088,0.9947366204892838,1.0,0.5723554138903878,1.9398653922561073,30s,0.0
0x2179ab15324f5436f1a83c8092b8cc3dad79bedb,0xwhaleshark,Truthful-Procedure,yolo_noise_unstable,low,3,1,3,single_trade_dominates_profits|few_trades_dominate_profits,rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,0s_edge_positive,single_trade_dominates_profits|few_trades_dominate_profits,60.0,13.0,1.0,0.002059812500000001,,,,,,9740.0,0.0,0.0,14.18235,13.0,0.0,0.0,1.0,1.0,1.0,0.5537749241945383,1.3317797515808418,15s,0.0
0x5555dd8600b3a4c425197d1976c1b486554c2af1,0x0limit,United-Excellence,yolo_noise_unstable,low,3,1,3,single_trade_dominates_profits|few_trades_dominate_profits,rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,0s_edge_positive,single_trade_dominates_profits|few_trades_dominate_profits,31.0,6.0,5.0,0.20611650000000004,,,,,,17448.0,0.0,0.2,1057.4564,0.4333505232713293,0.0,0.0,0.5253171667408699,1.0,1.0,0.17371499377853236,0.957664809416032,15s,1.0
0x68146921df11eab44296dc4e58025ca84741a9e7,LynxTitan,Probable-Farrow,yolo_noise_unstable,low,3,1,3,position_size_highly_variable|few_active_days|win_rate_weak,rolling_consistency_ok|pnl_not_single_trade_dominated|drawdown_not_extreme,bursty_per_minute_activity,position_size_highly_variable|few_active_days|win_rate_weak,1492.0,1.0,44.0,-0.007319003154652365,,,,,,2048.0,0.0,0.045454545454545456,7.072625522407575,0.1163464105888211,3.42,0.41092801674088286,0.15373314792126397,0.623046321297061,1.0,1.9734346163207832,1.653616692481992,,
0xfd45a9bfaacc6b9cfafd813defe3c96b6f0bc05e,9fdgkliydu43,Same-Diner,yolo_noise_unstable,low,3,1,3,single_trade_dominates_profits|few_trades_dominate_profits,rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,0s_edge_positive,single_trade_dominates_profits|few_trades_dominate_profits,39.0,10.0,3.0,0.07642220833333331,,,,,,4240.0,0.0,0.0,1.5152400000000004,0.1691267077417627,0.0,0.0,0.9678777137793532,1.0,1.0,0.25512498387349236,0.8305640386416223,15s,0.0
0x5028d34cd2691f64255971410d595289a2a191c5,rocky42001,Worst-Illiteracy,yolo_noise_unstable,low,3,0,6,single_trade_dominates_profits|few_trades_dominate_profits|drawdown_extreme|delayed_copy_edge_non_positive,delay_retention_30_ok|rolling_consistency_ok|win_rate_ok,,single_trade_dominates_profits|few_trades_dominate_profits|drawdown_extreme|delayed_copy_edge_non_positive,151.0,15.0,9.0,-0.011133513888888873,-0.003943265625,-0.003943265625,-0.0039432656250000505,0.354179791245901,0.3541797912459055,33764.0,0.0,0.2222222222222222,-1.6682399999999848,-0.0134781307584864,3.8399999999999883,1.8715639256053163,0.6833272231048108,0.9966054285985853,0.6666666666666666,0.39955240076816834,1.2601738885673301,15s,0.0
0x66a1db98713015330a82f08273b682bee77e80d9,thecaricature,Straight-Hunting,yolo_noise_unstable,low,3,0,5,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|delayed_copy_edge_non_positive,delay_retention_30_ok|win_rate_ok|drawdown_not_extreme,,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|delayed_copy_edge_non_positive,345.0,14.0,3.0,-0.010580754076680044,-0.0322418229166666,-0.0322418229166666,,3.0472140910757486,,334992.0,0.0,0.0,0.5173761194029849,0.1287645891993491,0.0,0.0,0.8764810772076596,1.0,0.5,0.23121279652710142,1.7398927826907915,,
0x6af77b5785dc7a792123f37f6b0d617d72e381bc,,,yolo_noise_unstable,low,3,0,5,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|few_active_days,rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|few_active_days,273.0,2.0,5.0,-0.038093877219458255,,,,,,68.0,0.4,0.0,0.0418010228147565,0.0106258506019556,0.0,0.0,0.5090028560853503,1.0,1.0,1.2159241207750002,2.5311635657886935,,
0x364b3856cc0ab866080e7f6701cf001470d4f9be,baldinggoat,Hearty-Tea,yolo_noise_unstable,low,3,0,4,single_trade_dominates_profits|few_trades_dominate_profits|few_active_days,rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,,single_trade_dominates_profits|few_trades_dominate_profits|few_active_days,8.0,3.0,1.0,-0.008043749999999975,,,,,,41460.0,0.0,0.0,6.0,0.0967741935483871,0.0,0.0,1.0,1.0,1.0,0.3061862178478973,0.5106210455282517,15s,0.0
0x77b5acecbc67d1bef9b63ab6ff3dc886ef809170,bulbnbob,Old-Detection,yolo_noise_unstable,low,3,0,3,single_trade_dominates_profits|few_trades_dominate_profits,rolling_consistency_ok|win_rate_ok|drawdown_not_extreme,,single_trade_dominates_profits|few_trades_dominate_profits,1201.0,15.0,1.0,-0.008875687499999996,,,,,,1740.0,0.0,0.0,0.08,0.005091649694501,0.0,0.0,1.0,1.0,1.0,0.64995444268397,1.2912477344967233,,
0x386a020c5b9e1d44fe20dedd8eec9b1f9a10f99f,vsm8,Thin-Vivo,yolo_noise_unstable,low,2,5,6,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|win_rate_weak|delayed_copy_edge_non_positive,rolling_consistency_ok|drawdown_not_extreme,0s_edge_positive|30s_edge_decays_fast|wallet_often_exits_before_copy_can_enter,single_trade_dominates_profits|few_trades_dominate_profits|position_size_highly_variable|win_rate_weak|delayed_copy_edge_non_positive,50.0,8.0,9.0,0.013001503043052844,-0.0129359687499999,-0.0129359687499999,,-0.9949594833123574,,2280.0,0.0,0.6666666666666666,1.6825658822766574,0.0036249816978953,2.136954192715109,0.5624333199641111,0.9947532675292869,1.0,1.0,0.19183326093250877,1.8237000824618501,15s,0.0
0x4959175440b8f38229b32f2f036057f6893ea6f5,Majas,Rewarding-Pantologist,yolo_noise_unstable,low,2,3,3,single_trade_dominates_profits|few_trades_dominate_profits,win_rate_ok|drawdown_not_extreme,0s_edge_positive|wallet_often_exits_before_copy_can_enter,single_trade_dominates_profits|few_trades_dominate_profits,86.0,14.0,3.0,0.019838395833333335,,,,,,278.0,0.0,0.6666666666666666,5.239299999999998,0.0737045123316808,0.0,0.0,0.9975546414421929,1.0,0.5,0.5353890434056435,0.6837554173657439,15s,0.0
0xc5403a67309b34f5936e429568bccf02726df00d,PollyForge,Brown-Destination,yolo_noise_unstable,low,2,2,9,single_trade_dominates_profits|few_trades_dominate_profits|drawdown_extreme|position_size_highly_variable|few_active_days|win_rate_weak,delay_retention_30_ok|rolling_consistency_ok,wallet_often_exits_before_copy_can_enter,single_trade_dominates_profits|few_trades_dominate_profits|drawdown_extreme|position_size_highly_variable|few_active_days|win_rate_weak|delayed_copy_edge_non_positive,1500.0,3.0,20.0,-0.03972139039205522,-0.06695078125,-0.06695078125,-0.06695078125,1.6855095098431148,1.6855095098431148,2042.0,0.05,0.45,2.7396123461538235,0.0092038348189464,3.504,1.0307852971891756,0.5520090123920391,1.0,1.0,1.2800177082108406,3.7375907432377944,,
