date,day_end_ts,cumulative_realized_net_usdc,open_mtm_net_usdc,combined_equity_net_usdc,open_positions_count,marked_open_positions_count,mark_coverage_share
2025-06-15,2025-06-15T23:59:59+00:00,24617.88458551365,-5549.873975038636,19068.010610475016,180,33,0.18333333333333332
2025-06-16,2025-06-16T23:59:59+00:00,24617.88458551365,-5549.873975038636,19068.010610475016,185,33,0.1783783783783784
2025-06-17,2025-06-17T23:59:59+00:00,24649.1324455506,-5549.873975038636,19099.258470511966,190,33,0.1736842105263158
2025-06-18,2025-06-18T23:59:59+00:00,25073.78847922458,-5549.873975038636,19523.914504185945,200,33,0.165
2025-06-19,2025-06-19T23:59:59+00:00,25036.89157529157,-5553.139198786259,19483.752376505312,209,34,0.16267942583732056
2025-06-20,2025-06-20T23:59:59+00:00,24236.246147488975,-5553.139198786259,18683.106948702716,210,34,0.1619047619047619
2025-06-21,2025-06-21T23:59:59+00:00,24134.604823527243,-5553.139198786259,18581.465624740984,213,34,0.1596244131455399
2025-06-22,2025-06-22T23:59:59+00:00,24908.863542905703,-5636.837720873758,19272.025822031945,216,35,0.16203703703703703
2025-06-23,2025-06-23T23:59:59+00:00,24942.48668753679,-5636.837720873758,19305.648966663033,219,35,0.1598173515981735
2025-06-24,2025-06-24T23:59:59+00:00,24815.622920493723,-5823.392473743031,18992.23044675069,221,36,0.16289592760180996
2025-06-25,2025-06-25T23:59:59+00:00,25306.319059078833,-5823.392473743031,19482.9265853358,230,36,0.1565217391304348
2025-06-26,2025-06-26T23:59:59+00:00,23607.081844669086,-6068.229392363993,17538.852452305095,231,37,0.16017316017316016
2025-06-27,2025-06-27T23:59:59+00:00,23568.32062240918,-6068.229392363993,17500.09123004519,233,37,0.15879828326180256
2025-06-28,2025-06-28T23:59:59+00:00,23568.32062240918,-6015.779065896352,17552.541556512828,236,38,0.16101694915254236
2025-06-29,2025-06-29T23:59:59+00:00,23568.32062240918,-5905.833561990014,17662.487060419167,238,39,0.1638655462184874
2025-06-30,2025-06-30T23:59:59+00:00,24657.71376147118,-5593.941217264143,19063.772544207037,244,38,0.1557377049180328
2025-07-01,2025-07-01T23:59:59+00:00,24969.003362725467,-6198.439214110021,18770.564148615445,250,39,0.156
2025-07-02,2025-07-02T23:59:59+00:00,25050.66442645877,-6219.82529204912,18830.83913440965,252,39,0.15476190476190477
2025-07-03,2025-07-03T23:59:59+00:00,25005.78057020877,-6219.90529204912,18785.875278159652,259,39,0.15057915057915058
2025-07-04,2025-07-04T23:59:59+00:00,25011.300897817247,-6220.06529204912,18791.235605768128,260,39,0.15
2025-07-05,2025-07-05T23:59:59+00:00,25011.300897817247,-6220.225292049121,18791.07560576813,261,39,0.14942528735632185
2025-07-06,2025-07-06T23:59:59+00:00,25081.259563594085,-6219.7052920491205,18861.554271544963,261,39,0.14942528735632185
2025-07-07,2025-07-07T23:59:59+00:00,24898.822826753752,-6219.305292049121,18679.51753470463,263,39,0.1482889733840304
2025-07-08,2025-07-08T23:59:59+00:00,24875.148861626596,-6205.735027292088,18669.413834334508,270,40,0.14814814814814814
2025-07-09,2025-07-09T23:59:59+00:00,25061.310037383,-6234.696051667087,18826.61398571591,275,41,0.14909090909090908
2025-07-10,2025-07-10T23:59:59+00:00,25061.310037383,-6214.202897415312,18847.107139967688,279,43,0.15412186379928317
2025-07-11,2025-07-11T23:59:59+00:00,25078.365787382998,-6213.772209915312,18864.593577467687,293,44,0.15017064846416384
2025-07-12,2025-07-12T23:59:59+00:00,25174.659530710516,-6226.254904629874,18948.404626080643,296,47,0.15878378378378377
2025-07-13,2025-07-13T23:59:59+00:00,25174.659530710516,-6226.254904629874,18948.404626080643,296,47,0.15878378378378377
2025-07-14,2025-07-14T23:59:59+00:00,25209.991508283667,-6226.254904629874,18983.736603653793,297,47,0.15824915824915825
2025-07-15,2025-07-15T23:59:59+00:00,26018.111511035415,-6089.91361970178,19928.197891333635,296,45,0.15202702702702703
2025-07-16,2025-07-16T23:59:59+00:00,26939.620581710806,-6089.91361970178,20849.706962009026,297,45,0.15151515151515152
2025-07-17,2025-07-17T23:59:59+00:00,26939.620581710806,-6089.91361970178,20849.706962009026,300,45,0.15
2025-07-18,2025-07-18T23:59:59+00:00,26931.530312117942,-6089.91361970178,20841.616692416163,301,45,0.14950166112956811
2025-07-19,2025-07-19T23:59:59+00:00,26983.096344832986,-6089.91361970178,20893.182725131206,300,45,0.15
2025-07-20,2025-07-20T23:59:59+00:00,27044.411844832983,-6089.91361970178,20954.498225131203,302,45,0.1490066225165563
2025-07-21,2025-07-21T23:59:59+00:00,28018.224760806384,-6060.952595326779,21957.272165479604,301,44,0.1461794019933555
2025-07-22,2025-07-22T23:59:59+00:00,27986.654978979594,-6060.952595326779,21925.702383652813,313,44,0.14057507987220447
2025-07-23,2025-07-23T23:59:59+00:00,27986.654978979594,-6060.952595326779,21925.702383652813,315,44,0.13968253968253969
2025-07-24,2025-07-24T23:59:59+00:00,28013.547918782093,-6025.664102488451,21987.88381629364,341,46,0.1348973607038123
2025-07-25,2025-07-25T23:59:59+00:00,28306.849838235066,-6025.664102488451,22281.185735746614,345,46,0.13333333333333333
2025-07-26,2025-07-26T23:59:59+00:00,28673.838152601795,-6025.664102488451,22648.174050113343,345,46,0.13333333333333333
2025-07-27,2025-07-27T23:59:59+00:00,28673.838152601795,-6408.19635376074,22265.641798841054,349,47,0.1346704871060172
2025-07-28,2025-07-28T23:59:59+00:00,28582.42965138117,-6378.608037933897,22203.821613447275,354,47,0.1327683615819209
2025-07-29,2025-07-29T23:59:59+00:00,28582.42965138117,-6378.608037933897,22203.821613447275,359,47,0.1309192200557103
2025-07-30,2025-07-30T23:59:59+00:00,28681.143430670672,-6378.37829095871,22302.765139711963,361,46,0.12742382271468145
2025-07-31,2025-07-31T23:59:59+00:00,29398.395527927692,-6390.160861120585,23008.234666807108,360,47,0.13055555555555556
2025-08-01,2025-08-01T23:59:59+00:00,29349.56640116295,-6390.160861120585,22959.405540042364,361,47,0.13019390581717452
2025-08-02,2025-08-02T23:59:59+00:00,29226.63262061479,-4365.420222368489,24861.2123982463,362,49,0.13535911602209943
2025-08-03,2025-08-03T23:59:59+00:00,28284.87336561581,-4417.471886409575,23867.401479206237,367,49,0.1335149863760218
2025-08-04,2025-08-04T23:59:59+00:00,28297.00934189609,-7800.830049080137,20496.179292815952,373,49,0.13136729222520108
2025-08-05,2025-08-05T23:59:59+00:00,28583.709134289387,-7436.468400792538,21147.24073349685,381,49,0.12860892388451445
2025-08-06,2025-08-06T23:59:59+00:00,28667.967939621107,-5485.45759878913,23182.510340831977,386,49,0.12694300518134716
2025-08-07,2025-08-07T23:59:59+00:00,27914.327191535074,-9958.406226322488,17955.920965212586,392,48,0.12244897959183673
2025-08-08,2025-08-08T23:59:59+00:00,27914.327191535074,-9646.096242075975,18268.2309494591,401,48,0.11970074812967581
2025-08-09,2025-08-09T23:59:59+00:00,27914.327191535074,-9646.096242075975,18268.2309494591,404,48,0.1188118811881188
2025-08-10,2025-08-10T23:59:59+00:00,27914.327191535074,-9646.096242075975,18268.2309494591,407,48,0.11793611793611794
2025-08-11,2025-08-11T23:59:59+00:00,28748.832019657923,-9646.096242075975,19102.735777581947,407,48,0.11793611793611794
2025-08-12,2025-08-12T23:59:59+00:00,33043.1164876414,-9646.096242075975,23397.02024556542,410,48,0.11707317073170732
2025-08-13,2025-08-13T23:59:59+00:00,33043.1164876414,-9646.096242075975,23397.02024556542,411,48,0.11678832116788321
2025-08-14,2025-08-14T23:59:59+00:00,33043.1164876414,-9646.096242075975,23397.02024556542,415,48,0.11566265060240964
2025-08-15,2025-08-15T23:59:59+00:00,32505.003373849413,-9646.096242075975,22858.907131773438,418,48,0.11483253588516747
2025-08-16,2025-08-16T23:59:59+00:00,32503.127136349412,-9646.096242075975,22857.030894273437,420,48,0.11428571428571428
2025-08-17,2025-08-17T23:59:59+00:00,32503.127136349412,-9646.096242075975,22857.030894273437,422,48,0.11374407582938388
2025-08-18,2025-08-18T23:59:59+00:00,34056.425140129766,-10031.79655433425,24024.628585795515,426,49,0.11502347417840375
2025-08-19,2025-08-19T23:59:59+00:00,34056.425140129766,-10126.903029197552,23929.522110932216,430,49,0.11395348837209303
2025-08-20,2025-08-20T23:59:59+00:00,34232.79587415492,-9646.096242075975,24586.699632078948,436,48,0.11009174311926606
2025-08-21,2025-08-21T23:59:59+00:00,34199.738169329554,-9646.096242075975,24553.64192725358,440,48,0.10909090909090909
2025-08-22,2025-08-22T23:59:59+00:00,34297.10443500477,-9646.096242075975,24651.00819292879,442,48,0.1085972850678733
2025-08-23,2025-08-23T23:59:59+00:00,34331.142394827824,-9646.096242075975,24685.04615275185,443,48,0.10835214446952596
2025-08-24,2025-08-24T23:59:59+00:00,34907.450952401494,-9646.096242075975,25261.35471032552,445,48,0.10786516853932585
2025-08-25,2025-08-25T23:59:59+00:00,35259.11452209932,-9646.096242075975,25613.018280023345,446,48,0.10762331838565023
2025-08-26,2025-08-26T23:59:59+00:00,35287.775020509005,-9647.6306130814,25640.144407427608,452,49,0.1084070796460177
2025-08-27,2025-08-27T23:59:59+00:00,35287.775020509005,-9647.6306130814,25640.144407427608,464,49,0.10560344827586207
2025-08-28,2025-08-28T23:59:59+00:00,35383.348700684655,-9647.6306130814,25735.718087603258,476,49,0.10294117647058823
2025-08-29,2025-08-29T23:59:59+00:00,35337.91888442216,-9647.6306130814,25690.28827134076,493,49,0.09939148073022312
2025-08-30,2025-08-30T23:59:59+00:00,35337.91888442216,-9647.6306130814,25690.28827134076,495,49,0.09898989898989899
2025-08-31,2025-08-31T23:59:59+00:00,35137.15277446466,-9647.6306130814,25489.522161383262,500,49,0.098
2025-09-01,2025-09-01T23:59:59+00:00,35163.660336964655,-9647.6306130814,25516.029723883257,501,49,0.09780439121756487
2025-09-02,2025-09-02T23:59:59+00:00,35068.158791484486,-9647.6306130814,25420.52817840309,509,49,0.0962671905697446
2025-09-03,2025-09-03T23:59:59+00:00,35239.33379148448,-9647.6306130814,25591.703178403084,510,49,0.09607843137254903
2025-09-04,2025-09-04T23:59:59+00:00,34678.34386622298,-9647.6306130814,25030.713253141585,511,49,0.0958904109589041
2025-09-05,2025-09-05T23:59:59+00:00,34678.34386622298,-9647.6306130814,25030.713253141585,511,49,0.0958904109589041
2025-09-06,2025-09-06T23:59:59+00:00,34698.53586604405,-9647.6306130814,25050.90525296265,512,49,0.095703125
2025-09-07,2025-09-07T23:59:59+00:00,35500.24139211962,-9659.689266731399,25840.55212538822,525,50,0.09523809523809523
2025-09-08,2025-09-08T23:59:59+00:00,35500.24139211962,-9659.689266731399,25840.55212538822,542,50,0.09225092250922509
2025-09-09,2025-09-09T23:59:59+00:00,35479.63750832055,-9659.689266731399,25819.94824158915,546,50,0.09157509157509157
2025-09-10,2025-09-10T23:59:59+00:00,35035.82584025627,-9659.689266731399,25376.136573524873,554,50,0.09025270758122744
2025-09-11,2025-09-11T23:59:59+00:00,35047.72724712376,-9659.689266731399,25388.03798039236,558,50,0.08960573476702509
2025-09-12,2025-09-12T23:59:59+00:00,35051.74378517674,-9658.154895725975,25393.588889450766,561,49,0.0873440285204991
2025-09-13,2025-09-13T23:59:59+00:00,35161.83490467188,-9783.016824470944,25378.818080200937,562,50,0.08896797153024912
2025-09-14,2025-09-14T23:59:59+00:00,35150.05163735218,-9807.903155353735,25342.148481998447,570,51,0.08947368421052632
2025-09-15,2025-09-15T23:59:59+00:00,35150.05163735218,-9807.903155353735,25342.148481998447,584,51,0.08732876712328767
2025-09-16,2025-09-16T23:59:59+00:00,34478.732123342576,-9807.903155353735,24670.82896798884,584,51,0.08732876712328767
2025-09-17,2025-09-17T23:59:59+00:00,34658.48024713019,-9807.903155353735,24850.577091776453,583,51,0.08747855917667238
2025-09-18,2025-09-18T23:59:59+00:00,34575.99805316803,-9807.903155353735,24768.09489781429,584,51,0.08732876712328767
2025-09-19,2025-09-19T23:59:59+00:00,34646.55799402642,-9769.955930353735,24876.602063672686,592,52,0.08783783783783784
2025-09-20,2025-09-20T23:59:59+00:00,34795.70276398587,-9807.903155353735,24987.799608632136,592,51,0.08614864864864864
2025-09-21,2025-09-21T23:59:59+00:00,34542.70920862899,-10139.833182423941,24402.87602620505,597,53,0.08877721943048576
2025-09-22,2025-09-22T23:59:59+00:00,34550.520997108615,-7621.6838646919505,26928.837132416666,609,54,0.08866995073891626
2025-09-23,2025-09-23T23:59:59+00:00,34328.83262904419,-7621.6838646919505,26707.14876435224,610,54,0.08852459016393442
2025-09-24,2025-09-24T23:59:59+00:00,34409.5814259647,-7570.296134542995,26839.285291421707,616,53,0.08603896103896104
2025-09-25,2025-09-25T23:59:59+00:00,34357.22804636582,-7570.296134542995,26786.931911822823,618,53,0.08576051779935275
2025-09-26,2025-09-26T23:59:59+00:00,34344.68672290167,-7574.688134542995,26769.998588358678,627,54,0.0861244019138756
2025-09-27,2025-09-27T23:59:59+00:00,34355.09568620532,-7657.814130645141,26697.28155556018,629,55,0.08744038155802862
2025-09-28,2025-09-28T23:59:59+00:00,34355.09568620532,-7648.314130645141,26706.78155556018,637,55,0.08634222919937205
2025-09-29,2025-09-29T23:59:59+00:00,34705.96285568517,-7684.994189252659,27020.96866643251,648,56,0.08641975308641975
2025-09-30,2025-09-30T23:59:59+00:00,34510.68826540992,-7164.160312953494,27346.527952456425,654,56,0.0856269113149847
2025-10-01,2025-10-01T23:59:59+00:00,35008.79120067644,-7915.9847856586375,27092.8064150178,660,59,0.0893939393939394
2025-10-02,2025-10-02T23:59:59+00:00,35026.20052201348,-7315.976309765896,27710.224212247587,662,60,0.09063444108761329
2025-10-03,2025-10-03T23:59:59+00:00,35090.114903994414,-5860.811223111536,29229.303680882877,662,64,0.09667673716012085
2025-10-04,2025-10-04T23:59:59+00:00,34879.32844505035,-7326.435568416999,27552.89287663335,657,67,0.1019786910197869
2025-10-05,2025-10-05T23:59:59+00:00,33565.050703288376,-8151.375129076809,25413.675574211567,664,73,0.10993975903614457
2025-10-06,2025-10-06T23:59:59+00:00,33583.90177931064,-8255.271003017151,25328.63077629349,671,75,0.11177347242921014
2025-10-07,2025-10-07T23:59:59+00:00,33649.8928283106,-8697.529274228162,24952.36355408244,676,80,0.11834319526627218
2025-10-08,2025-10-08T23:59:59+00:00,33630.47859993597,-8775.462585084557,24855.01601485141,674,80,0.11869436201780416
2025-10-09,2025-10-09T23:59:59+00:00,33727.01393467055,-8643.509568585747,25083.504366084802,678,83,0.1224188790560472
2025-10-10,2025-10-10T23:59:59+00:00,33727.01393467055,-8186.404406890278,25540.60952778027,682,84,0.12316715542521994
2025-10-11,2025-10-11T23:59:59+00:00,33727.01393467055,-8189.698706890277,25537.31522778027,684,84,0.12280701754385964
2025-10-12,2025-10-12T23:59:59+00:00,33784.13099986647,-8356.773716690279,25427.357283176192,683,85,0.12445095168374817
2025-10-13,2025-10-13T23:59:59+00:00,33630.18120541708,-8712.412696201563,24917.768509215515,689,89,0.12917271407837447
2025-10-14,2025-10-14T23:59:59+00:00,33580.98617213355,-7080.813260307268,26500.17291182628,698,95,0.1361031518624642
2025-10-15,2025-10-15T23:59:59+00:00,33977.34614919014,-7093.267250815396,26884.078898374744,704,97,0.1377840909090909
2025-10-16,2025-10-16T23:59:59+00:00,34899.31523636929,-7175.111977846142,27724.20325852315,705,98,0.13900709219858157
2025-10-17,2025-10-17T23:59:59+00:00,36071.812044733335,-7243.520756767103,28828.291287966233,705,99,0.14042553191489363
2025-10-18,2025-10-18T23:59:59+00:00,36084.37174650711,-7083.866829195679,29000.50491731143,708,99,0.13983050847457626
2025-10-19,2025-10-19T23:59:59+00:00,36431.380837161516,-6828.395716206911,29602.985120954603,713,101,0.14165497896213183
2025-10-20,2025-10-20T23:59:59+00:00,36449.16589921151,-6497.232335066536,29951.933564144976,720,107,0.1486111111111111
2025-10-21,2025-10-21T23:59:59+00:00,36585.81614317858,-6350.009472876359,30235.80667030222,724,110,0.15193370165745856
2025-10-22,2025-10-22T23:59:59+00:00,36581.000670705725,-6376.577386537162,30204.423284168563,733,116,0.1582537517053206
2025-10-23,2025-10-23T23:59:59+00:00,36904.11033051236,-6568.057481661361,30336.052848851003,751,121,0.1611185086551265
2025-10-24,2025-10-24T23:59:59+00:00,36962.389454864926,-6511.817530050013,30450.57192481491,765,123,0.1607843137254902
2025-10-25,2025-10-25T23:59:59+00:00,36962.389454864926,-6545.86443569004,30416.525019174886,779,125,0.16046213093709885
2025-10-26,2025-10-26T23:59:59+00:00,36800.04183418648,-6684.56088958072,30115.48094460576,786,125,0.15903307888040713
2025-10-27,2025-10-27T23:59:59+00:00,37279.89203364012,-6321.918809645018,30957.973223995104,785,125,0.1592356687898089
2025-10-28,2025-10-28T23:59:59+00:00,37591.478670475306,-6721.295160214151,30870.183510261155,787,125,0.1588310038119441
2025-10-29,2025-10-29T23:59:59+00:00,37562.432762141994,-6721.295160214151,30841.137601927843,791,125,0.15802781289506954
2025-10-30,2025-10-30T23:59:59+00:00,38218.79663915254,-6270.937348407389,31947.859290745153,804,128,0.15920398009950248
2025-10-31,2025-10-31T23:59:59+00:00,38245.04183977606,-6250.087498951474,31994.954340824585,808,128,0.15841584158415842
2025-11-01,2025-11-01T23:59:59+00:00,38699.311920385655,-6250.087498951474,32449.22442143418,811,128,0.15782983970406905
2025-11-02,2025-11-02T23:59:59+00:00,38714.1941757585,-6288.7884941382135,32425.405681620286,816,130,0.15931372549019607
2025-11-03,2025-11-03T23:59:59+00:00,38707.107551173496,-6283.648488926621,32423.459062246875,820,131,0.1597560975609756
2025-11-04,2025-11-04T23:59:59+00:00,38099.644511192695,-6283.648488926621,31815.996022266074,824,131,0.15898058252427186
2025-11-05,2025-11-05T23:59:59+00:00,37944.3970487977,-6283.648488926621,31660.748559871077,833,131,0.15726290516206481
2025-11-06,2025-11-06T23:59:59+00:00,38060.22383124181,-6301.961148385895,31758.262682855915,835,132,0.15808383233532936
2025-11-07,2025-11-07T23:59:59+00:00,38799.59651831436,-6261.085398385896,32538.511119928466,837,131,0.15651135005973715
2025-11-08,2025-11-08T23:59:59+00:00,38894.86106583153,-6293.453881785896,32601.407184045634,840,132,0.15714285714285714
2025-11-09,2025-11-09T23:59:59+00:00,38960.26765849635,-6290.644381785896,32669.623276710452,837,131,0.15651135005973715
2025-11-10,2025-11-10T23:59:59+00:00,39952.99744046232,-6290.644381785896,33662.353058676425,848,131,0.1544811320754717
2025-11-11,2025-11-11T23:59:59+00:00,40207.62992218086,-6353.059946119206,33854.569976061655,854,132,0.15456674473067916
2025-11-12,2025-11-12T23:59:59+00:00,40495.750978741315,-6333.062183619205,34162.68879512211,853,133,0.1559202813599062
2025-11-13,2025-11-13T23:59:59+00:00,40441.39317630215,-6609.12740486063,33832.26577144152,845,130,0.15384615384615385
2025-11-14,2025-11-14T23:59:59+00:00,40596.50749944031,-6609.12740486063,33987.38009457968,845,130,0.15384615384615385
2025-11-15,2025-11-15T23:59:59+00:00,40728.87173784707,-6639.949786662003,34088.92195118507,849,131,0.15429917550058891
2025-11-16,2025-11-16T23:59:59+00:00,41101.77073787045,-6664.74375298795,34437.0269848825,848,131,0.1544811320754717
2025-11-17,2025-11-17T23:59:59+00:00,41130.43806887581,-6664.74375298795,34465.69431588786,859,131,0.15250291036088476
2025-11-18,2025-11-18T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-11-19,2025-11-19T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-11-20,2025-11-20T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-11-21,2025-11-21T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-11-22,2025-11-22T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-11-23,2025-11-23T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-11-24,2025-11-24T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-11-25,2025-11-25T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-11-26,2025-11-26T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-11-27,2025-11-27T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-11-28,2025-11-28T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-11-29,2025-11-29T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-11-30,2025-11-30T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-12-01,2025-12-01T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-12-02,2025-12-02T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-12-03,2025-12-03T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-12-04,2025-12-04T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-12-05,2025-12-05T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-12-06,2025-12-06T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-12-07,2025-12-07T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-12-08,2025-12-08T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-12-09,2025-12-09T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-12-10,2025-12-10T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-12-11,2025-12-11T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-12-12,2025-12-12T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-12-13,2025-12-13T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-12-14,2025-12-14T23:59:59+00:00,43972.774450123376,-6664.74375298795,37308.03069713543,856,131,0.1530373831775701
2025-12-15,2025-12-15T23:59:59+00:00,43972.774450123376,-6193.511249925175,37779.2632001982,856,132,0.1542056074766355
2025-12-16,2025-12-16T23:59:59+00:00,43972.774450123376,-6188.711265169175,37784.0631849542,856,132,0.1542056074766355
2025-12-17,2025-12-17T23:59:59+00:00,43972.774450123376,-6194.711246114175,37778.0632040092,856,132,0.1542056074766355
2025-12-18,2025-12-18T23:59:59+00:00,43972.774450123376,-6192.311253736174,37780.4631963872,857,132,0.15402567094515754
2025-12-19,2025-12-19T23:59:59+00:00,44879.74491698021,-6193.503725677304,38686.24119130291,866,133,0.1535796766743649
2025-12-20,2025-12-20T23:59:59+00:00,45245.90443621783,-6191.105654412303,39054.798781805526,871,134,0.15384615384615385
2025-12-21,2025-12-21T23:59:59+00:00,45689.996369306544,-6270.755917750804,39419.24045155574,873,135,0.15463917525773196
2025-12-22,2025-12-22T23:59:59+00:00,46291.759448974626,-6660.538163191578,39631.221285783045,880,133,0.15113636363636362
2025-12-23,2025-12-23T23:59:59+00:00,46537.571685179246,-6660.538163191578,39877.033521987665,888,133,0.14977477477477477
2025-12-24,2025-12-24T23:59:59+00:00,46325.95341091183,-6660.538163191578,39665.41524772025,883,133,0.1506228765571914
2025-12-25,2025-12-25T23:59:59+00:00,50488.79533893223,-6660.538163191578,43828.25717574065,886,133,0.15011286681715574
2025-12-26,2025-12-26T23:59:59+00:00,50570.84761561515,-6660.538163191578,43910.30945242357,888,133,0.14977477477477477
2025-12-27,2025-12-27T23:59:59+00:00,51544.00732234236,-6630.14059160341,44913.86673073895,881,132,0.14982973893303064
2025-12-28,2025-12-28T23:59:59+00:00,51220.45171851817,-6630.14059160341,44590.311126914756,882,132,0.14965986394557823
2025-12-29,2025-12-29T23:59:59+00:00,51303.73720549009,-6630.14059160341,44673.59661388668,891,132,0.14814814814814814
2025-12-30,2025-12-30T23:59:59+00:00,48328.90482275295,-6630.14059160341,41698.76423114954,890,132,0.14831460674157304
2025-12-31,2025-12-31T23:59:59+00:00,48326.46559775295,-6630.14059160341,41696.325006149535,902,132,0.14634146341463414
2026-01-01,2026-01-01T23:59:59+00:00,48326.46559775295,-6630.14059160341,41696.325006149535,906,132,0.1456953642384106
2026-01-02,2026-01-02T23:59:59+00:00,48357.36803680119,-6630.14059160341,41727.22744519778,913,132,0.14457831325301204
2026-01-03,2026-01-03T23:59:59+00:00,48357.36803680119,-6630.14059160341,41727.22744519778,915,132,0.14426229508196722
2026-01-04,2026-01-04T23:59:59+00:00,48357.36803680119,-6630.14059160341,41727.22744519778,917,132,0.14394765539803708
2026-01-05,2026-01-05T23:59:59+00:00,48102.829921433506,-6630.14059160341,41472.68932983009,920,132,0.14347826086956522
2026-01-06,2026-01-06T23:59:59+00:00,48275.44586389757,-6630.14059160341,41645.30527229416,924,132,0.14285714285714285
2026-01-07,2026-01-07T23:59:59+00:00,48005.4923337157,-6654.640360192727,41350.85197352298,924,133,0.14393939393939395
2026-01-08,2026-01-08T23:59:59+00:00,47998.4906246782,-6658.380831305227,41340.10979337297,927,134,0.14455231930960086
2026-01-09,2026-01-09T23:59:59+00:00,69455.54594002181,-6675.05514386094,62780.49079616087,912,133,0.14583333333333334
2026-01-10,2026-01-10T23:59:59+00:00,69455.05113869681,-6675.05514386094,62779.995994835874,916,133,0.14519650655021835
2026-01-11,2026-01-11T23:59:59+00:00,69452.28738869682,-6675.05514386094,62777.232244835875,917,133,0.1450381679389313
2026-01-12,2026-01-12T23:59:59+00:00,69460.3378195822,-6687.439644380732,62772.898175201466,922,134,0.14533622559652928
2026-01-13,2026-01-13T23:59:59+00:00,70022.1018542467,-6644.923603694392,63377.178250552315,921,134,0.1454940282301846
2026-01-14,2026-01-14T23:59:59+00:00,70122.55579229834,-6683.779322393232,63438.77646990511,921,133,0.1444082519001086
2026-01-15,2026-01-15T23:59:59+00:00,70122.39866472619,-6683.779322393232,63438.61934233296,927,133,0.14347357065803668
2026-01-16,2026-01-16T23:59:59+00:00,70408.1806327283,-6653.9161348174075,63754.26449791089,937,135,0.144076840981857
2026-01-17,2026-01-17T23:59:59+00:00,70434.5065166194,-7610.8428829672375,62823.66363365216,939,137,0.14589989350372737
2026-01-18,2026-01-18T23:59:59+00:00,70678.2018737929,-6736.421423876279,63941.78044991662,946,139,0.14693446088794926
2026-01-19,2026-01-19T23:59:59+00:00,68106.0614960335,-6761.8120253080515,61344.249470725445,948,137,0.14451476793248946
2026-01-20,2026-01-20T23:59:59+00:00,68130.21275713395,-6761.8120253080515,61368.4007318259,951,137,0.1440588853838065
2026-01-21,2026-01-21T23:59:59+00:00,68220.06395482489,-6649.28405849414,61570.77989633075,957,138,0.14420062695924765
2026-01-22,2026-01-22T23:59:59+00:00,68128.16207982489,-6617.54968637667,61510.612393448224,964,139,0.1441908713692946
2026-01-23,2026-01-23T23:59:59+00:00,69568.88146767164,-7493.480190034049,62075.4012776376,964,139,0.1441908713692946
2026-01-24,2026-01-24T23:59:59+00:00,69980.63727799883,-7021.296927692693,62959.340350306134,968,141,0.14566115702479338
2026-01-25,2026-01-25T23:59:59+00:00,70117.8579764384,-6730.88119831432,63386.97677812409,968,141,0.14566115702479338
